,longitude,latitude,heat_flow,geometry
6920,-94.3663,18.0474,36.0,POINT (-94.3663 18.0474)
6921,-94.9316,17.4588,36.0,POINT (-94.9316 17.4588)
6922,-92.4024,18.1574,36.0,POINT (-92.4024 18.1574)
6923,-92.1391,18.5961,36.0,POINT (-92.1391 18.5961)
6924,-92.4947,18.3491,36.0,POINT (-92.49469999999999 18.3491)
6925,-94.4783,17.8677,36.0,POINT (-94.4783 17.8677)
6926,-115.7667,30.9833,35.0,POINT (-115.7667 30.9833)
6927,-97.0,20.3499,35.0,POINT (-97 20.3499)
6928,-99.0333,22.7166,35.0,POINT (-99.0333 22.7166)
6929,-100.5,27.3,34.0,POINT (-100.5 27.3)
6930,-92.5702,18.2927,33.0,POINT (-92.5702 18.2927)
6931,-94.3177,17.9472,32.0,POINT (-94.3177 17.9472)
6932,-94.0055,18.2341,32.0,POINT (-94.0055 18.2341)
6933,-99.9267,18.315,32.0,POINT (-99.9267 18.315)
6934,-94.4861,18.0419,30.0,POINT (-94.48609999999999 18.0419)
6935,-98.2666,22.6833,30.0,POINT (-98.2666 22.6833)
6936,-94.3663,18.0474,29.0,POINT (-94.3663 18.0474)
6937,-92.9619,17.1055,29.0,POINT (-92.9619 17.1055)
6938,-99.9933,18.85,26.0,POINT (-99.9933 18.85)
6939,-97.9416,25.0222,24.0,POINT (-97.94159999999999 25.0222)
6940,-105.25,28.7,23.0,POINT (-105.25 28.7)
6941,-99.5167,17.145,23.0,POINT (-99.5167 17.145)
6942,-91.9599,17.4663,22.0,POINT (-91.9599 17.4663)
6943,-93.2977,17.363,21.0,POINT (-93.29770000000001 17.363)
6944,-94.0708,17.8466,18.0,POINT (-94.07080000000001 17.8466)
6945,-94.3802,17.9286,17.0,POINT (-94.3802 17.9286)
6946,-92.7583,16.3967,16.0,POINT (-92.75830000000001 16.3967)
6947,-92.3411,18.3997,15.0,POINT (-92.3411 18.3997)
6948,-99.7783,17.9833,14.0,POINT (-99.7783 17.9833)
6949,-103.3167,18.885,13.0,POINT (-103.3167 18.885)
6952,-114.7607,39.9438,110.0,POINT (-114.7607 39.9438)
6953,-115.582,38.4528,110.0,POINT (-115.582 38.4528)
6954,-115.5757,38.4563,110.0,POINT (-115.5757 38.4563)
6955,-115.0359,39.637,110.0,POINT (-115.0359 39.637)
6956,-115.349,40.937,110.0,POINT (-115.349 40.937)
6957,-118.7044,41.0924,110.0,POINT (-118.7044 41.0924)
6958,-115.3038,41.1242,110.0,POINT (-115.3038 41.1242)
6959,-115.1021,41.2853,110.0,POINT (-115.1021 41.2853)
6960,-115.7208,40.3879,109.0,POINT (-115.7208 40.3879)
6961,-115.7889,40.9075,104.0,POINT (-115.7889 40.9075)
6962,-115.7075,40.5395,103.0,POINT (-115.7075 40.5395)
6963,-115.5241,40.8529,102.0,POINT (-115.5241 40.8529)
6964,-116.6509,38.3166,102.0,POINT (-116.6509 38.3166)
6965,-117.4347,40.0159,101.0,POINT (-117.4347 40.0159)
6966,-115.6509,38.4685,100.0,POINT (-115.6509 38.4685)
6967,-114.5391,41.3613,100.0,POINT (-114.5391 41.3613)
6968,-115.1874,39.0625,100.0,POINT (-115.1874 39.0625)
6969,-115.8914,41.0258,99.0,POINT (-115.8914 41.0258)
6970,-115.238,40.4934,99.0,POINT (-115.238 40.4934)
6971,-115.3179,39.7319,98.0,POINT (-115.3179 39.7319)
6972,-114.5203,38.3806,98.0,POINT (-114.5203 38.3806)
6973,-115.6204,40.7944,95.0,POINT (-115.6204 40.7944)
6974,-116.29,40.3281,95.0,POINT (-116.29 40.3281)
6975,-116.6407,39.4636,95.0,POINT (-116.6407 39.4636)
6976,-115.8881,40.2965,94.0,POINT (-115.8881 40.2965)
6977,-115.0893,39.0015,94.0,POINT (-115.0893 39.0015)
6978,-115.7581,40.4054,94.0,POINT (-115.7581 40.4054)
6979,-114.5663,38.3775,94.0,POINT (-114.5663 38.3775)
6980,-115.139,41.1231,92.0,POINT (-115.139 41.1231)
6981,-114.7718,39.941,91.0,POINT (-114.7718 39.941)
6982,-116.3022,38.5342,90.0,POINT (-116.3022 38.5342)
6983,-116.0913,40.2965,89.0,POINT (-116.0913 40.2965)
6984,-115.4176,41.2607,89.0,POINT (-115.4176 41.2607)
6985,-115.1091,38.9706,88.0,POINT (-115.1091 38.9706)
6986,-115.126,39.0951,87.0,POINT (-115.126 39.0951)
6987,-114.6406,41.2189,87.0,POINT (-114.6406 41.2189)
6988,-115.0644,38.7231,87.0,POINT (-115.0644 38.7231)
6989,-116.1753,40.2904,86.0,POINT (-116.1753 40.2904)
6990,-115.713,40.1001,86.0,POINT (-115.713 40.1001)
6991,-114.8556,39.8698,84.0,POINT (-114.8556 39.8698)
6992,-115.6513,38.4653,84.0,POINT (-115.6513 38.4653)
6993,-115.6674,38.6872,83.0,POINT (-115.6674 38.6872)
6994,-115.4504,39.7432,81.0,POINT (-115.4504 39.7432)
6995,-114.6082,41.3616,80.0,POINT (-114.6082 41.3616)
6996,-115.3971,39.8154,80.0,POINT (-115.3971 39.8154)
6997,-115.4414,39.4131,79.0,POINT (-115.4414 39.4131)
6998,-115.6628,41.0635,79.0,POINT (-115.6628 41.0635)
6999,-115.6821,40.2452,79.0,POINT (-115.6821 40.2452)
7000,-115.4176,39.8303,79.0,POINT (-115.4176 39.8303)
7001,-115.6657,38.4042,78.0,POINT (-115.6657 38.4042)
7002,-115.5982,38.4624,77.0,POINT (-115.5982 38.4624)
7003,-115.3891,39.8021,77.0,POINT (-115.3891 39.8021)
7004,-115.8669,38.2992,77.0,POINT (-115.8669 38.2992)
7005,-116.2906,39.3811,76.0,POINT (-116.2906 39.3811)
7006,-115.1715,40.4903,76.0,POINT (-115.1715 40.4903)
7007,-116.1475,40.2478,76.0,POINT (-116.1475 40.2478)
7008,-116.1567,40.0821,76.0,POINT (-116.1567 40.0821)
7009,-115.3277,39.8253,75.0,POINT (-115.3277 39.8253)
7010,-116.1295,40.2706,74.0,POINT (-116.1295 40.2706)
7011,-115.0805,41.1711,72.0,POINT (-115.0805 41.1711)
7012,-115.1329,39.2179,72.0,POINT (-115.1329 39.2179)
7013,-115.616,38.6717,71.0,POINT (-115.616 38.6717)
7014,-115.156,38.7244,71.0,POINT (-115.156 38.7244)
7015,-115.1253,41.1489,70.0,POINT (-115.1253 41.1489)
7016,-115.8454,38.4024,70.0,POINT (-115.8454 38.4024)
7017,-115.3351,39.2835,70.0,POINT (-115.3351 39.2835)
7018,-115.4027,39.8164,68.0,POINT (-115.4027 39.8164)
7019,-116.1312,40.5171,67.0,POINT (-116.1312 40.5171)
7020,-115.9568,39.9532,66.0,POINT (-115.9568 39.9532)
7021,-115.6864,38.529,65.0,POINT (-115.6864 38.529)
7022,-115.3479,39.4274,62.0,POINT (-115.3479 39.4274)
7023,-115.67,39.5374,60.0,POINT (-115.67 39.5374)
7024,-114.5755,38.4499,60.0,POINT (-114.5755 38.4499)
7025,-115.9141,39.1773,60.0,POINT (-115.9141 39.1773)
7026,-115.4051,39.8242,60.0,POINT (-115.4051 39.8242)
7027,-116.1648,40.2813,59.0,POINT (-116.1648 40.2813)
7028,-114.885,38.4297,58.0,POINT (-114.885 38.4297)
7029,-114.0516,38.7732,57.0,POINT (-114.0516 38.7732)
7030,-114.1029,40.1085,56.0,POINT (-114.1029 40.1085)
7031,-114.8871,38.6292,56.0,POINT (-114.8871 38.6292)
7032,-116.2422,40.0376,54.0,POINT (-116.2422 40.0376)
7033,-115.4079,39.7586,53.0,POINT (-115.4079 39.7586)
7034,-116.1625,40.2818,52.0,POINT (-116.1625 40.2818)
7035,-116.4027,39.6727,49.0,POINT (-116.4027 39.6727)
7036,-115.6323,39.4996,48.0,POINT (-115.6323 39.4996)
7037,-115.1141,38.7451,47.0,POINT (-115.1141 38.7451)
7038,-114.169,38.5244,47.0,POINT (-114.169 38.5244)
7039,-115.282,38.0192,47.0,POINT (-115.282 38.0192)
7040,-115.9469,39.7212,45.0,POINT (-115.9469 39.7212)
7041,-114.4782,40.8519,43.0,POINT (-114.4782 40.8519)
7042,-115.6561,39.8449,42.0,POINT (-115.6561 39.8449)
7043,-116.3323,39.4505,42.0,POINT (-116.3323 39.4505)
7044,-97.6833,33.9499,91.0,POINT (-97.6833 33.9499)
7045,-99.3499,33.6638,82.0,POINT (-99.34990000000001 33.6638)
7046,-99.2999,33.4833,81.0,POINT (-99.29989999999999 33.4833)
7047,-98.7166,34.0833,80.0,POINT (-98.7166 34.0833)
7048,-99.0999,34.1833,76.0,POINT (-99.09990000000001 34.1833)
7049,-99.4499,33.6472,74.0,POINT (-99.4499 33.6472)
7050,-98.5333,33.8666,74.0,POINT (-98.5333 33.8666)
7051,-99.2472,33.5333,74.0,POINT (-99.24720000000001 33.5333)
7052,-99.1166,34.1166,73.0,POINT (-99.11660000000001 34.1166)
7053,-98.8749,33.9749,73.0,POINT (-98.8749 33.9749)
7054,-99.0499,33.8166,72.0,POINT (-99.04989999999999 33.8166)
7055,-99.4333,34.3166,72.0,POINT (-99.4333 34.3166)
7056,-98.796,33.688,70.0,POINT (-98.79600000000001 33.688)
7057,-97.7666,33.2666,69.0,POINT (-97.7666 33.2666)
7058,-99.3833,33.5666,69.0,POINT (-99.38330000000001 33.5666)
7059,-99.9499,33.4499,69.0,POINT (-99.9499 33.4499)
7060,-99.4166,33.5,68.0,POINT (-99.4166 33.5)
7061,-99.8333,34.5,68.0,POINT (-99.83329999999999 34.5)
7062,-98.796,33.688,68.0,POINT (-98.79600000000001 33.688)
7063,-98.796,33.688,67.0,POINT (-98.79600000000001 33.688)
7064,-99.4138,33.7138,66.0,POINT (-99.41379999999999 33.7138)
7065,-99.5333,34.25,66.0,POINT (-99.5333 34.25)
7066,-99.8999,33.4333,66.0,POINT (-99.8999 33.4333)
7067,-99.1166,34.0666,64.0,POINT (-99.11660000000001 34.0666)
7068,-99.3833,33.8833,64.0,POINT (-99.38330000000001 33.8833)
7069,-98.8999,34.1249,64.0,POINT (-98.8999 34.1249)
7070,-99.7333,34.3833,64.0,POINT (-99.7333 34.3833)
7071,-99.3166,33.8999,64.0,POINT (-99.31659999999999 33.8999)
7072,-98.302,33.099,64.0,POINT (-98.30200000000001 33.099)
7073,-99.0999,33.8833,64.0,POINT (-99.09990000000001 33.8833)
7074,-99.8666,34.0499,64.0,POINT (-99.86660000000001 34.0499)
7075,-97.8499,33.3999,63.0,POINT (-97.84990000000001 33.3999)
7076,-99.2999,33.8166,63.0,POINT (-99.29989999999999 33.8166)
7077,-99.0999,33.5333,63.0,POINT (-99.09990000000001 33.5333)
7078,-99.3833,34.4499,63.0,POINT (-99.38330000000001 34.4499)
7079,-99.0499,33.8666,63.0,POINT (-99.04989999999999 33.8666)
7080,-99.0166,33.7166,63.0,POINT (-99.0166 33.7166)
7081,-99.2472,33.4499,63.0,POINT (-99.24720000000001 33.4499)
7082,-97.7166,33.0666,62.0,POINT (-97.7166 33.0666)
7083,-98.8666,34.0499,62.0,POINT (-98.86660000000001 34.0499)
7084,-98.766,33.77,62.0,POINT (-98.76600000000001 33.77)
7085,-98.134,33.107,62.0,POINT (-98.134 33.107)
7086,-98.685,33.561,62.0,POINT (-98.685 33.561)
7087,-99.0499,33.6472,62.0,POINT (-99.04989999999999 33.6472)
7088,-99.5999,33.8499,62.0,POINT (-99.59990000000001 33.8499)
7089,-99.7833,33.4499,62.0,POINT (-99.7833 33.4499)
7090,-99.6166,34.3499,62.0,POINT (-99.61660000000001 34.3499)
7091,-99.2166,34.0333,62.0,POINT (-99.2166 34.0333)
7092,-99.3833,34.4499,62.0,POINT (-99.38330000000001 34.4499)
7093,-99.25,33.6472,62.0,POINT (-99.25 33.6472)
7094,-99.4166,34.25,62.0,POINT (-99.4166 34.25)
7095,-99.8666,34.0833,62.0,POINT (-99.86660000000001 34.0833)
7096,-99.8833,34.3666,61.0,POINT (-99.88330000000001 34.3666)
7097,-98.4749,33.8333,61.0,POINT (-98.47490000000001 33.8333)
7098,-99.0166,33.5666,61.0,POINT (-99.0166 33.5666)
7099,-99.7833,33.5499,61.0,POINT (-99.7833 33.5499)
7100,-99.5333,33.6999,61.0,POINT (-99.5333 33.6999)
7101,-98.241,33.759,61.0,POINT (-98.241 33.759)
7102,-98.8833,33.9847,61.0,POINT (-98.88330000000001 33.9847)
7103,-99.3833,33.4166,61.0,POINT (-99.38330000000001 33.4166)
7104,-97.8666,33.0999,60.0,POINT (-97.86660000000001 33.0999)
7105,-99.1833,33.9333,60.0,POINT (-99.1833 33.9333)
7106,-98.837,33.538,60.0,POINT (-98.837 33.538)
7107,-99.2999,33.6166,60.0,POINT (-99.29989999999999 33.6166)
7108,-98.724,33.437,60.0,POINT (-98.724 33.437)
7109,-99.1166,33.6499,60.0,POINT (-99.11660000000001 33.6499)
7110,-98.895,33.432,59.0,POINT (-98.895 33.432)
7111,-97.7833,33.2166,59.0,POINT (-97.7833 33.2166)
7112,-99.9833,34.0666,59.0,POINT (-99.9833 34.0666)
7113,-99.0,33.6305,59.0,POINT (-99 33.6305)
7114,-98.8333,33.0833,59.0,POINT (-98.83329999999999 33.0833)
7115,-98.271,33.778,59.0,POINT (-98.271 33.778)
7116,-99.6166,33.6166,59.0,POINT (-99.61660000000001 33.6166)
7117,-99.3666,34.1333,59.0,POINT (-99.36660000000001 34.1333)
7118,-98.7333,33.8666,58.0,POINT (-98.7333 33.8666)
7119,-97.741,33.158,58.0,POINT (-97.741 33.158)
7120,-99.7833,34.0,58.0,POINT (-99.7833 34)
7121,-99.1499,33.9833,58.0,POINT (-99.1499 33.9833)
7122,-99.9499,34.2333,58.0,POINT (-99.9499 34.2333)
7123,-98.129,33.781,58.0,POINT (-98.129 33.781)
7124,-99.9499,34.3499,58.0,POINT (-99.9499 34.3499)
7125,-99.3138,33.6972,58.0,POINT (-99.3138 33.6972)
7126,-99.9166,34.4333,58.0,POINT (-99.9166 34.4333)
7127,-98.7416,33.9749,57.0,POINT (-98.74160000000001 33.9749)
7128,-99.6333,34.1499,57.0,POINT (-99.63330000000001 34.1499)
7129,-99.5,34.3666,57.0,POINT (-99.5 34.3666)
7130,-99.9499,33.6999,57.0,POINT (-99.9499 33.6999)
7131,-98.56,33.758,57.0,POINT (-98.56 33.758)
7132,-97.8833,33.0666,57.0,POINT (-97.88330000000001 33.0666)
7133,-99.8833,33.7999,57.0,POINT (-99.88330000000001 33.7999)
7134,-97.4333,33.0333,57.0,POINT (-97.4333 33.0333)
7135,-99.1999,34.3333,57.0,POINT (-99.1999 34.3333)
7136,-99.3166,34.2999,57.0,POINT (-99.31659999999999 34.2999)
7137,-99.3333,33.5333,57.0,POINT (-99.33329999999999 33.5333)
7138,-99.2333,34.1999,57.0,POINT (-99.2333 34.1999)
7139,-97.996,33.567,57.0,POINT (-97.996 33.567)
7140,-98.8333,33.1666,57.0,POINT (-98.83329999999999 33.1666)
7141,-99.3499,33.7666,57.0,POINT (-99.34990000000001 33.7666)
7142,-98.9166,33.0833,57.0,POINT (-98.9166 33.0833)
7143,-99.3166,34.2999,56.0,POINT (-99.31659999999999 34.2999)
7144,-98.182,33.538,56.0,POINT (-98.182 33.538)
7145,-98.6416,34.0249,56.0,POINT (-98.6416 34.0249)
7146,-97.875,33.671,56.0,POINT (-97.875 33.671)
7147,-99.1999,34.1999,56.0,POINT (-99.1999 34.1999)
7148,-99.6999,34.2833,56.0,POINT (-99.6999 34.2833)
7149,-98.8333,33.0,56.0,POINT (-98.83329999999999 33)
7150,-99.5166,34.0833,56.0,POINT (-99.5166 34.0833)
7151,-99.4666,33.7166,55.0,POINT (-99.4666 33.7166)
7152,-98.9499,33.9499,55.0,POINT (-98.9499 33.9499)
7153,-99.6166,33.5333,55.0,POINT (-99.61660000000001 33.5333)
7154,-99.5499,33.75,55.0,POINT (-99.54989999999999 33.75)
7155,-99.0999,33.7833,55.0,POINT (-99.09990000000001 33.7833)
7156,-97.93,33.307,55.0,POINT (-97.93000000000001 33.307)
7157,-97.9499,33.7333,55.0,POINT (-97.9499 33.7333)
7158,-99.9333,33.5333,55.0,POINT (-99.9333 33.5333)
7159,-98.182,33.538,55.0,POINT (-98.182 33.538)
7160,-97.775,33.085,55.0,POINT (-97.77500000000001 33.085)
7161,-99.5499,33.6166,55.0,POINT (-99.54989999999999 33.6166)
7162,-99.0333,33.9499,55.0,POINT (-99.0333 33.9499)
7163,-98.9833,33.5666,55.0,POINT (-98.9833 33.5666)
7164,-99.2166,33.8166,55.0,POINT (-99.2166 33.8166)
7165,-98.9166,33.25,55.0,POINT (-98.9166 33.25)
7166,-98.6499,33.9416,55.0,POINT (-98.6499 33.9416)
7167,-99.1333,33.7333,55.0,POINT (-99.13330000000001 33.7333)
7168,-99.7333,33.7666,54.0,POINT (-99.7333 33.7666)
7169,-97.769,33.356,54.0,POINT (-97.76900000000001 33.356)
7170,-98.75,33.0833,54.0,POINT (-98.75 33.0833)
7171,-99.1999,34.1999,54.0,POINT (-99.1999 34.1999)
7172,-97.8999,33.8166,54.0,POINT (-97.8999 33.8166)
7173,-99.9499,33.6166,54.0,POINT (-99.9499 33.6166)
7174,-99.9333,33.5999,54.0,POINT (-99.9333 33.5999)
7175,-99.6999,33.7833,54.0,POINT (-99.6999 33.7833)
7176,-99.5499,33.5333,54.0,POINT (-99.54989999999999 33.5333)
7177,-98.8333,34.0208,54.0,POINT (-98.83329999999999 34.0208)
7178,-97.756,33.358,54.0,POINT (-97.756 33.358)
7179,-98.935,33.681,54.0,POINT (-98.935 33.681)
7180,-98.277,33.307,54.0,POINT (-98.277 33.307)
7181,-96.6333,33.5666,53.0,POINT (-96.63330000000001 33.5666)
7182,-99.6833,34.1166,53.0,POINT (-99.6833 34.1166)
7183,-96.6666,33.6166,53.0,POINT (-96.6666 33.6166)
7184,-98.405,33.28,53.0,POINT (-98.405 33.28)
7185,-97.9499,33.6666,53.0,POINT (-97.9499 33.6666)
7186,-99.7999,33.5833,53.0,POINT (-99.79989999999999 33.5833)
7187,-99.6666,34.0666,53.0,POINT (-99.6666 34.0666)
7188,-99.6333,34.25,53.0,POINT (-99.63330000000001 34.25)
7189,-98.318,33.439,53.0,POINT (-98.318 33.439)
7190,-99.5333,34.1999,53.0,POINT (-99.5333 34.1999)
7191,-99.4333,33.4333,53.0,POINT (-99.4333 33.4333)
7192,-99.3499,34.3499,53.0,POINT (-99.34990000000001 34.3499)
7193,-98.8166,34.1166,53.0,POINT (-98.81659999999999 34.1166)
7194,-98.5833,33.25,53.0,POINT (-98.58329999999999 33.25)
7195,-97.7666,33.8833,53.0,POINT (-97.7666 33.8833)
7196,-98.729,33.677,53.0,POINT (-98.729 33.677)
7197,-98.385,33.149,53.0,POINT (-98.38500000000001 33.149)
7198,-98.498,33.806,52.0,POINT (-98.498 33.806)
7199,-98.366,33.55,52.0,POINT (-98.366 33.55)
7200,-97.9333,33.5333,52.0,POINT (-97.9333 33.5333)
7201,-98.401,33.757,52.0,POINT (-98.401 33.757)
7202,-98.121,33.31,52.0,POINT (-98.121 33.31)
7203,-98.844,33.486,52.0,POINT (-98.84399999999999 33.486)
7204,-98.933,33.545,52.0,POINT (-98.93300000000001 33.545)
7205,-97.7166,33.0333,52.0,POINT (-97.7166 33.0333)
7206,-100.0166,34.1666,52.0,POINT (-100.0166 34.1666)
7207,-98.9166,33.1666,52.0,POINT (-98.9166 33.1666)
7208,-97.418,33.593,52.0,POINT (-97.41800000000001 33.593)
7209,-98.75,33.1666,52.0,POINT (-98.75 33.1666)
7210,-99.6166,33.4499,52.0,POINT (-99.61660000000001 33.4499)
7211,-99.5999,33.6166,52.0,POINT (-99.59990000000001 33.6166)
7212,-98.685,33.561,52.0,POINT (-98.685 33.561)
7213,-97.7666,33.3666,52.0,POINT (-97.7666 33.3666)
7214,-99.7333,33.6166,52.0,POINT (-99.7333 33.6166)
7215,-98.5833,33.1666,52.0,POINT (-98.58329999999999 33.1666)
7216,-99.8333,33.6499,51.0,POINT (-99.83329999999999 33.6499)
7217,-98.5833,33.0833,51.0,POINT (-98.58329999999999 33.0833)
7218,-98.5,33.1666,51.0,POINT (-98.5 33.1666)
7219,-97.147,33.799,51.0,POINT (-97.14700000000001 33.799)
7220,-99.4333,33.75,51.0,POINT (-99.4333 33.75)
7221,-98.533,33.717,51.0,POINT (-98.533 33.717)
7222,-99.5499,33.4333,51.0,POINT (-99.54989999999999 33.4333)
7223,-98.9666,33.7833,51.0,POINT (-98.9666 33.7833)
7224,-98.6666,33.0833,51.0,POINT (-98.6666 33.0833)
7225,-97.716,33.039,51.0,POINT (-97.71599999999999 33.039)
7226,-97.6999,33.1166,51.0,POINT (-97.6999 33.1166)
7227,-98.5249,33.9333,51.0,POINT (-98.5249 33.9333)
7229,-97.184,33.851,51.0,POINT (-97.184 33.851)
7230,-97.8499,33.5166,51.0,POINT (-97.84990000000001 33.5166)
7231,-98.395,33.368,51.0,POINT (-98.395 33.368)
7232,-98.431,33.702,51.0,POINT (-98.431 33.702)
7233,-99.8833,34.0666,51.0,POINT (-99.88330000000001 34.0666)
7234,-98.5,33.0,51.0,POINT (-98.5 33)
7235,-98.232,33.695,51.0,POINT (-98.232 33.695)
7236,-99.0499,33.4805,50.0,POINT (-99.04989999999999 33.4805)
7237,-98.39,33.67,50.0,POINT (-98.39 33.67)
7238,-98.644,33.758,50.0,POINT (-98.64400000000001 33.758)
7239,-97.7666,33.5166,50.0,POINT (-97.7666 33.5166)
7240,-97.831,33.027,50.0,POINT (-97.831 33.027)
7241,-99.7833,33.6999,50.0,POINT (-99.7833 33.6999)
7242,-99.1666,33.4166,50.0,POINT (-99.1666 33.4166)
7243,-98.353,33.696,50.0,POINT (-98.35299999999999 33.696)
7244,-97.994,33.437,50.0,POINT (-97.994 33.437)
7245,-97.821,33.221,50.0,POINT (-97.821 33.221)
7246,-97.855,33.408,50.0,POINT (-97.855 33.408)
7247,-97.9666,33.8666,49.0,POINT (-97.9666 33.8666)
7248,-98.418,33.613,49.0,POINT (-98.41800000000001 33.613)
7249,-98.9805,33.4833,49.0,POINT (-98.98050000000001 33.4833)
7250,-97.837,33.348,49.0,POINT (-97.837 33.348)
7251,-98.277,33.307,49.0,POINT (-98.277 33.307)
7252,-98.9166,33.0,49.0,POINT (-98.9166 33)
7253,-97.4333,33.1166,49.0,POINT (-97.4333 33.1166)
7254,-97.9166,33.4333,48.0,POINT (-97.9166 33.4333)
7255,-99.7333,33.5499,48.0,POINT (-99.7333 33.5499)
7256,-98.586,33.552,48.0,POINT (-98.586 33.552)
7257,-98.422,33.111,48.0,POINT (-98.422 33.111)
7258,-98.355,33.158,48.0,POINT (-98.355 33.158)
7259,-98.8333,33.3333,48.0,POINT (-98.83329999999999 33.3333)
7260,-99.1166,33.5,48.0,POINT (-99.11660000000001 33.5)
7261,-98.685,33.056,48.0,POINT (-98.685 33.056)
7262,-97.929,33.245,47.0,POINT (-97.929 33.245)
7263,-97.595,33.176,47.0,POINT (-97.595 33.176)
7264,-98.002,33.048,47.0,POINT (-98.002 33.048)
7265,-97.6166,33.8666,47.0,POINT (-97.61660000000001 33.8666)
7266,-98.141,33.225,47.0,POINT (-98.14100000000001 33.225)
7267,-96.7833,33.6166,47.0,POINT (-96.7833 33.6166)
7268,-99.1999,33.7333,47.0,POINT (-99.1999 33.7333)
7269,-97.711,33.237,47.0,POINT (-97.711 33.237)
7270,-97.6166,33.3999,46.0,POINT (-97.61660000000001 33.3999)
7271,-98.8333,33.25,46.0,POINT (-98.83329999999999 33.25)
7272,-96.7666,33.5333,46.0,POINT (-96.7666 33.5333)
7273,-96.972,33.692,46.0,POINT (-96.97199999999999 33.692)
7274,-97.71,33.427,46.0,POINT (-97.70999999999999 33.427)
7275,-97.6999,33.3333,46.0,POINT (-97.6999 33.3333)
7276,-98.9166,33.3333,46.0,POINT (-98.9166 33.3333)
7277,-98.75,33.0,46.0,POINT (-98.75 33)
7278,-98.192,33.424,46.0,POINT (-98.19199999999999 33.424)
7279,-98.053,33.439,46.0,POINT (-98.053 33.439)
7280,-98.075,33.168,46.0,POINT (-98.075 33.168)
7281,-98.9666,33.6999,46.0,POINT (-98.9666 33.6999)
7282,-98.178,33.324,46.0,POINT (-98.178 33.324)
7283,-98.589,33.413,45.0,POINT (-98.589 33.413)
7284,-97.009,33.491,45.0,POINT (-97.009 33.491)
7285,-97.615,33.297,45.0,POINT (-97.61499999999999 33.297)
7286,-98.457,33.439,45.0,POINT (-98.45699999999999 33.439)
7287,-98.178,33.324,45.0,POINT (-98.178 33.324)
7288,-96.8499,33.6999,45.0,POINT (-96.84990000000001 33.6999)
7289,-97.6999,33.3166,45.0,POINT (-97.6999 33.3166)
7290,-97.437,33.076,45.0,POINT (-97.437 33.076)
7291,-98.5,33.0833,45.0,POINT (-98.5 33.0833)
7292,-97.7166,33.6999,45.0,POINT (-97.7166 33.6999)
7293,-97.491,33.329,45.0,POINT (-97.491 33.329)
7294,-98.472,33.621,45.0,POINT (-98.47199999999999 33.621)
7295,-98.178,33.324,44.0,POINT (-98.178 33.324)
7296,-97.478,33.042,44.0,POINT (-97.47799999999999 33.042)
7297,-96.6499,33.7666,44.0,POINT (-96.6499 33.7666)
7298,-97.5999,33.5333,44.0,POINT (-97.59990000000001 33.5333)
7299,-97.75,33.3999,44.0,POINT (-97.75 33.3999)
7300,-97.526,33.147,43.0,POINT (-97.526 33.147)
7301,-97.776,33.398,43.0,POINT (-97.776 33.398)
7302,-97.615,33.059,43.0,POINT (-97.61499999999999 33.059)
7303,-97.463,33.4,43.0,POINT (-97.46299999999999 33.4)
7304,-97.311,33.409,43.0,POINT (-97.31100000000001 33.409)
7305,-97.329,33.229,43.0,POINT (-97.32899999999999 33.229)
7306,-97.441,33.178,43.0,POINT (-97.441 33.178)
7307,-98.5166,34.0166,43.0,POINT (-98.5166 34.0166)
7308,-98.6666,33.3333,42.0,POINT (-98.6666 33.3333)
7309,-97.615,33.059,42.0,POINT (-97.61499999999999 33.059)
7310,-97.586,33.32,42.0,POINT (-97.586 33.32)
7311,-97.617,33.423,42.0,POINT (-97.617 33.423)
7312,-96.8666,33.5333,42.0,POINT (-96.86660000000001 33.5333)
7313,-97.5333,33.3999,42.0,POINT (-97.5333 33.3999)
7314,-97.037,33.582,42.0,POINT (-97.03700000000001 33.582)
7315,-97.329,33.229,42.0,POINT (-97.32899999999999 33.229)
7316,-98.395,33.368,42.0,POINT (-98.395 33.368)
7317,-97.401,33.342,42.0,POINT (-97.401 33.342)
7318,-96.5499,33.6833,42.0,POINT (-96.54989999999999 33.6833)
7319,-97.4666,33.3333,41.0,POINT (-97.4666 33.3333)
7320,-96.985,33.813,41.0,POINT (-96.985 33.813)
7321,-97.244,33.798,41.0,POINT (-97.244 33.798)
7322,-97.087,33.689,41.0,POINT (-97.087 33.689)
7323,-98.5,33.25,41.0,POINT (-98.5 33.25)
7324,-98.5833,33.0,41.0,POINT (-98.58329999999999 33)
7325,-96.6499,33.7666,41.0,POINT (-96.6499 33.7666)
7326,-96.8333,33.6499,41.0,POINT (-96.83329999999999 33.6499)
7327,-97.8166,33.7333,40.0,POINT (-97.81659999999999 33.7333)
7328,-97.495,33.123,40.0,POINT (-97.495 33.123)
7329,-97.5999,33.6333,40.0,POINT (-97.59990000000001 33.6333)
7330,-97.401,33.321,40.0,POINT (-97.401 33.321)
7331,-98.5833,33.3333,40.0,POINT (-98.58329999999999 33.3333)
7332,-97.432,33.697,39.0,POINT (-97.432 33.697)
7333,-96.8833,33.4666,39.0,POINT (-96.88330000000001 33.4666)
7334,-97.423,33.227,37.0,POINT (-97.423 33.227)
7335,-96.955,33.504,37.0,POINT (-96.955 33.504)
7336,-96.6666,33.4499,37.0,POINT (-96.6666 33.4499)
7337,-98.6166,34.1499,37.0,POINT (-98.61660000000001 34.1499)
