spring number,spring location,spring name,long,lat,type,well_depth,flow_rate_mean,flow_rate_min,flow_rate_max,temp_mean,temp_min,temp_max,reference,reference_DOI,reference_link,EC,pH,sample_temperature,TDS,TDS_min,TDS_max,Na,Ca,Mg,K,NH4,Cl,F,SO4,HCO3,CO3,NO3,Si,Li,SiO2,reference_hydrochemistry,doi_hydrochemistry,reference_link_hydrochemistry,delta_18O,delta_2H,3H,delta_14C,delta_13C,4He,3He,reference_isotope_data,DOI_isotope_data,reference_link_isotope_data,temperature,flow_rate,log_flow_rate,log_temperature,geometry,recharge,lithology,gw_lvl_depth,gw_lvl_elev,surface_temp,elevation,contributing_area,log_contrib_area,geometry_ws,watershed_area,mean_recharge_ws,min_recharge_ws,max_recharge_ws,mean_gw_lvl_depth_ws,min_gw_lvl_depth_ws,max_gw_lvl_depth_ws,mean_gw_lvl_elev_ws,min_gw_lvl_elev_ws,max_gw_lvl_elev_ws,mean_surface_temp_ws,min_surface_temp_ws,max_surface_temp_ws,mean_elevation_ws,min_elevation_ws,max_elevation_ws,ws_relief
95,Dolomiti Bellunesi National Park,Val Balanzola,12.15361,46.29705,spring,,0.0001,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0001,-4.0,0.6989700043360189,POINT (12.15361 46.29705),0.5388370114962872,6.0,57.40690231323242,1652.5931396484375,3.9999999863406024,1715.0,5856.613285039246,3.767646548303485,,232000000.0,0.5965514328803517,0.5723400637819959,0.6219255985082789,86.65186724658172,-0.0,546.6644287109375,1394.0259665263068,415.550537109375,2756.151123046875,5.044098117627402,-2.4291666261851788,10.191666642824808,1483.6515989420534,426.0,2952.0,2526.0
96,Dolomiti Bellunesi National Park,Acqua della Madonna,12.15865,46.313159999999996,spring,,0.0005,,,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8,0.0005,-3.3010299956639813,0.7634279935629372,POINT (12.15865 46.31316),0.5388370114962872,6.0,-0.0,1388.0,5.570833360155423,1385.0,29283.06642519623,4.466616552639503,,232000000.0,0.5965514328803517,0.5723400637819959,0.6219255985082789,86.65186724658172,-0.0,546.6644287109375,1394.0259665263068,415.550537109375,2756.151123046875,5.044098117627402,-2.4291666261851788,10.191666642824808,1483.6515989420534,426.0,2952.0,2526.0
97,Dolomiti Bellunesi National Park,Monsampiano,11.81231,46.09254,spring,,0.00015,,,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.9,0.00015,-3.8239087409443187,0.7708520116421442,POINT (11.81231 46.09254),0.5906709161362284,6.0,15.024349212646484,1972.9757080078125,2.9541666864727936,1965.0,8014.005549764134,3.9038496388492523,,197800000.0,0.5425152436922385,0.3447164928671345,0.6559511506759899,73.19819185762348,-0.0,392.0378112792969,841.1133942105877,266.544677734375,2031.3466796875,8.296444620313437,2.4916666535039744,10.862499962250391,914.7258248009101,255.0,2202.0,1947.0
98,Dolomiti Bellunesi National Park,Limnocrena Vallalta,11.96932,46.20013,spring,,2.9999999999999997e-05,,,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,2.9999999999999997e-05,-4.522878745280337,0.9138138523837167,POINT (11.96932 46.20013),0.5177999684781862,8.0,-0.0,767.0,8.345833346247673,823.0,1828.3662758466999,3.2620632021443337,,114400000.0,0.5507713389658314,0.5177999684781862,0.5837427094534766,84.72880361920194,-0.0,739.7491455078125,1159.8136083858528,352.6483459472656,2261.081787109375,6.4424183863708,0.8916666929920515,10.416666805744171,1244.4100438810337,334.0,2589.0,2255.0
110,Masino - Lombardie,Masino,9.72534,46.243520000000004,spring,,0.0006,,,37.9,,,,,,0.0591,8.65,37.9,591.0,,,106.0,29.8,0.05,3.5,,23.5,,230.0,28.0,,,,0.03,,,,,-12.37,-85.7,3.0,,,,,,,,37.9,0.0006,-3.2218487496163566,1.5786392099680724,POINT (9.725339999999999 46.24352),0.4746535410308093,9.0,4.526326656341553,2456.4736328125,-0.6916666651765505,2351.0,39891.327806971894,4.600878492304916,,143100000.0,0.4948030507338302,0.4948030507338302,0.4948030507338302,86.90942657925955,-0.0,545.3457641601562,1901.7183595767692,267.2635498046875,3099.155029296875,2.3318055515824296,-5.2625000504776835,10.166666741172472,1999.1838722243865,269.0,3544.0,3275.0
133,Pre-St. Didier (San Desiderio) - Aoste Valley,Pre-Saint-Didier,6.9689,45.76189,spring,,0.00016999999999999999,,,22.3,,,,,,0.08,7.6,22.3,759.0,,,53.8,117.0,26.6,3.1,,35.0,0.29,170.0,331.0,,,,0.07,,,,,-14.33,-103.4,,,,,,,,,22.3,0.00016999999999999999,-3.769551078621726,1.3483048630481607,POINT (6.9689 45.76189),0.4972797815063527,8.0,11.646041870117188,1756.35400390625,3.929166649778684,1829.0,10788.27694089844,4.0329520864979695,,225300000.0,0.46151483389411774,0.4192087236612096,0.4972797815063527,81.53954197341704,-0.0,453.0281982421875,2387.393220685088,1069.3397216796875,4451.8818359375,-0.33131613799681275,-13.824999928474426,6.879166599052648,2469.5330495743615,1028.0,4699.0,3671.0
138,Bergamo - San Pellegrino Terme,San Pellegrino,9.662777777999999,45.85138889,spring,,0.0116,,,27.0,26.1,,,,,,,,1500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,0.0116,-1.9355420107730816,1.4313637641589874,POINT (9.662777777999999 45.85138889),0.49972761201016536,6.0,-0.0,438.0,10.358333379030228,521.0,732535.3876834677,5.8648286096465325,,120400000.0,0.47042735810939884,0.46166024179139825,0.4791944744273994,61.18748472697699,-0.0,298.2269287109375,759.3597770425217,344.8731384277344,1789.72802734375,8.976918321938896,5.2583334147930145,10.89583328862985,821.2147210501641,303.0,1864.0,1561.0
139,Bergamo - San Pellegrino Terme,Pracastello,9.662777777999999,45.85138889,spring,,,,,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.7,,,1.3364597338485296,POINT (9.662777777999999 45.85138889),0.49972761201016536,6.0,-0.0,438.0,10.358333379030228,521.0,,,,120400000.0,0.47042735810939884,0.46166024179139825,0.4791944744273994,61.18748472697699,-0.0,298.2269287109375,759.3597770425217,344.8731384277344,1789.72802734375,8.976918321938896,5.2583334147930145,10.89583328862985,821.2147210501641,303.0,1864.0,1561.0
140,Bergamo - San Pellegrino Terme,Bracca,9.662777777999999,45.85138889,spring,,,,,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.5,,,1.2671717284030137,POINT (9.662777777999999 45.85138889),0.49972761201016536,6.0,-0.0,438.0,10.358333379030228,521.0,,,,120400000.0,0.47042735810939884,0.46166024179139825,0.4791944744273994,61.18748472697699,-0.0,298.2269287109375,759.3597770425217,344.8731384277344,1789.72802734375,8.976918321938896,5.2583334147930145,10.89583328862985,821.2147210501641,303.0,1864.0,1561.0
142,Simplon,Q6,8.10919,46.26274,spring,1650.0,0.00117,,,29.2,,,,,,0.1237,,29.2,1301.0,,,2.1,317.0,30.0,2.4,,0.5,0.29,833.0,106.0,,,,,,,,,-13.1,-95.9,37.8,,,,,,,,29.2,0.00117,-2.9318141382538383,1.4653828514484182,POINT (8.10919 46.26274),0.5354466065890986,8.0,13.464481353759766,2369.535400390625,-0.06250002048909664,2404.0,68956.25361266734,4.838573658275717,,158200000.0,0.5392615452731484,0.5354466065890986,0.5430764839571982,95.18228496326489,-0.0,653.513916015625,1650.9188430157494,288.80865478515625,3240.43115234375,3.5737312048391203,-5.808333445029954,10.829166606068611,1741.4948817507943,289.0,3384.0,3095.0
143,Simplon,Q7,8.10919,46.26274,spring,1650.0,8e-05,,,38.6,,,,,,0.1511,7.5,38.6,1934.0,,,7.3,492.0,35.0,2.7,,0.5,0.29,1278.0,103.0,,,,,,,,,-12.4,-93.3,47.8,,,,,,,,38.6,8e-05,-4.096910013008056,1.586587304671755,POINT (8.10919 46.26274),0.5354466065890986,8.0,13.464481353759766,2369.535400390625,-0.06250002048909664,2404.0,4714.957511977254,3.673477783521499,,158200000.0,0.5392615452731484,0.5354466065890986,0.5430764839571982,95.18228496326489,-0.0,653.513916015625,1650.9188430157494,288.80865478515625,3240.43115234375,3.5737312048391203,-5.808333445029954,10.829166606068611,1741.4948817507943,289.0,3384.0,3095.0
144,Sirmione (Lago di Garda),Fonte Boiola,10.609565,45.500093,spring,,0.011000000000000001,,,69.9,,,,,,,,,2500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.9,0.011000000000000001,-1.9586073148417749,1.8444771757456815,POINT (10.609565 45.500093),0.7297408591797746,11.0,0.11970006674528122,61.88029861450195,13.908333162466684,63.0,475694.34496264416,5.6773279885733245,,148400000.0,0.42925694346831905,0.1287730277568635,0.7297408591797746,16.68084151553732,-0.0,192.00425720214844,107.1782176369115,61.18840026855469,730.4141845703125,13.142810796574521,9.750000069538752,13.987500061591467,124.45974818771461,62.0,799.0,737.0
150,Valdieri,Terme II-2,7.269966667,44.20638889,spring,,0.0013,,,63.0,38.0,64.0,,,,,9.19,,,100.0,290.0,72.2,4.9,0.024,4.2,,33.3,11.9,61.5,58.0,7.6,,,0.17,67.3,,,,-12.4,-84.9,,,,,,,,,63.0,0.0013,-2.886056647693163,1.7993405494535817,POINT (7.269966667 44.20638889),0.425047280308764,8.0,-0.0,1470.0,6.229166676600774,1460.0,96518.39195441645,4.984610077729691,,133500000.0,0.425047280308764,0.425047280308764,0.425047280308764,105.88487069465253,-0.0,616.6978149414062,1901.3254812580265,824.9556884765625,2985.70263671875,3.3273891412057783,-3.5041666453083358,10.020833312533796,1999.702026735662,809.0,3110.0,2301.0
151,Valdieri,Terme II-3B,7.269966667,44.20638889,spring,,0.0001,,,46.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.8,0.0001,-4.0,1.670245853074124,POINT (7.269966667 44.20638889),0.425047280308764,8.0,-0.0,1470.0,6.229166676600774,1460.0,7424.491688801266,3.8706667254228546,,133500000.0,0.425047280308764,0.425047280308764,0.425047280308764,105.88487069465253,-0.0,616.6978149414062,1901.3254812580265,824.9556884765625,2985.70263671875,3.3273891412057783,-3.5041666453083358,10.020833312533796,1999.702026735662,809.0,3110.0,2301.0
152,Valdieri,Terme II-3D,7.269966667,44.20638889,spring,,0.0035,,,60.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.4,0.0035,-2.4559319556497243,1.7810369386211318,POINT (7.269966667 44.20638889),0.425047280308764,8.0,-0.0,1470.0,6.229166676600774,1460.0,259857.2091080443,5.414734769773131,,133500000.0,0.425047280308764,0.425047280308764,0.425047280308764,105.88487069465253,-0.0,616.6978149414062,1901.3254812580265,824.9556884765625,2985.70263671875,3.3273891412057783,-3.5041666453083358,10.020833312533796,1999.702026735662,809.0,3110.0,2301.0
153,Valdieri,Terme II-4,7.269966667,44.20638889,spring,,0.0005,,,55.4,,56.1,,,,,9.23,,,,,82.5,4.0,0.005,3.7,,31.9,13.3,62.4,65.9,10.2,,,0.22,73.9,,,,-12.4,-86.7,,,,,,,,,55.4,0.0005,-3.3010299956639813,1.7435097647284297,POINT (7.269966667 44.20638889),0.425047280308764,8.0,-0.0,1470.0,6.229166676600774,1460.0,37122.458444006326,4.569636729758874,,133500000.0,0.425047280308764,0.425047280308764,0.425047280308764,105.88487069465253,-0.0,616.6978149414062,1901.3254812580265,824.9556884765625,2985.70263671875,3.3273891412057783,-3.5041666453083358,10.020833312533796,1999.702026735662,809.0,3110.0,2301.0
154,Valdieri,Terme II-1D,7.268888888999999,44.20638889,spring,,0.0009,,,48.8,,,,,,,9.1,,324.0,,,83.0,3.0,0.1,4.3,,38.0,,83.0,49.0,,,,,74.0,,,,-11.65,-82.8,,,,,,,,,48.8,0.0009,-3.0457574905606752,1.6884198220027107,POINT (7.268888888999999 44.20638889),0.425047280308764,8.0,-0.0,1470.0,6.229166676600774,1460.0,66820.42519921139,4.824909234862179,,133500000.0,0.425047280308764,0.425047280308764,0.425047280308764,105.88487069465253,-0.0,616.6978149414062,1901.3254812580265,824.9556884765625,2985.70263671875,3.3273891412057783,-3.5041666453083358,10.020833312533796,1999.702026735662,809.0,3110.0,2301.0
156,Vinadio,Bagni I-1A,7.0777444439999995,44.28861111,spring,,2.9999999999999997e-05,,,46.7,42.3,,,,,,8.47,,,,,582.0,55.3,0.19,28.4,,1030.0,10.2,28.8,34.8,25.0,,,1.96,51.7,,,,-13.1,,,,,,,,,,46.7,2.9999999999999997e-05,-4.522878745280337,1.6693168805661123,POINT (7.077744443999999 44.28861111),0.4444207724262631,8.0,-0.0,1350.0,6.783333376049995,1268.0,2130.251461540489,3.3284308719427487,,168000000.0,0.439042114530743,0.41412384819984466,0.45858172296612104,104.45866398369824,-0.0,483.849853515625,1879.6598551432292,908.9786376953125,2677.205810546875,3.369126691208032,-1.3458334008852642,8.966666721428433,1993.8990003447086,889.0,2891.0,2002.0
157,Vinadio,Bagni I-1B,7.0766666670000005,44.28861111,spring,,0.0001,,,49.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.5,0.0001,-4.0,1.6946051989335686,POINT (7.076666667 44.28861111),0.4444207724262631,8.0,-0.0,1350.0,6.783333376049995,1268.0,7100.838205134964,3.8513096172230865,,168000000.0,0.439042114530743,0.41412384819984466,0.45858172296612104,104.45866398369824,-0.0,483.849853515625,1879.6598551432292,908.9786376953125,2677.205810546875,3.369126691208032,-1.3458334008852642,8.966666721428433,1993.8990003447086,889.0,2891.0,2002.0
158,Vinadio,Bagni I-1D,7.0777444439999995,44.28861111,spring,,5e-05,,,50.5,,,,,,,8.2,,1812.0,,,582.0,68.0,0.4,35.0,,998.0,,48.0,23.0,,,,,54.0,,,,-12.5,-86.7,,,,,,,,,50.5,5e-05,-4.301029995663981,1.7032913781186614,POINT (7.077744443999999 44.28861111),0.4444207724262631,8.0,-0.0,1350.0,6.783333376049995,1268.0,3550.419102567482,3.5502796215591053,,168000000.0,0.439042114530743,0.41412384819984466,0.45858172296612104,104.45866398369824,-0.0,483.849853515625,1879.6598551432292,908.9786376953125,2677.205810546875,3.369126691208032,-1.3458334008852642,8.966666721428433,1993.8990003447086,889.0,2891.0,2002.0
159,Vinadio,Bagni I-2A,7.0777444439999995,44.28861111,spring,,0.0005,,,55.2,,,,,,,8.87,,,,,226.0,6.7,0.013000000000000001,11.5,,301.0,13.8,33.6,68.3,17.6,,,0.69,73.0,,,,-12.8,-91.7,,,,,,,,,55.2,0.0005,-3.3010299956639813,1.741939077729199,POINT (7.077744443999999 44.28861111),0.4444207724262631,8.0,-0.0,1350.0,6.783333376049995,1268.0,35504.191025674816,4.550279621559105,,168000000.0,0.439042114530743,0.41412384819984466,0.45858172296612104,104.45866398369824,-0.0,483.849853515625,1879.6598551432292,908.9786376953125,2677.205810546875,3.369126691208032,-1.3458334008852642,8.966666721428433,1993.8990003447086,889.0,2891.0,2002.0
160,Vinadio,Bagni I-2B,7.0777444439999995,44.28861111,spring,,0.0007,,,55.6,48.0,,,,,,8.51,,,,,228.0,6.4,0.057999999999999996,11.3,,266.0,14.6,28.8,87.9,66.8,,,0.67,77.6,,,,-12.9,-89.0,,,,,,,,,55.6,0.0007,-3.154901959985743,1.7450747915820575,POINT (7.077744443999999 44.28861111),0.4444207724262631,8.0,-0.0,1350.0,6.783333376049995,1268.0,49705.86743594475,4.696407657237343,,168000000.0,0.439042114530743,0.41412384819984466,0.45858172296612104,104.45866398369824,-0.0,483.849853515625,1879.6598551432292,908.9786376953125,2677.205810546875,3.369126691208032,-1.3458334008852642,8.966666721428433,1993.8990003447086,889.0,2891.0,2002.0
161,Vinadio,Bagni I-3A,7.0777444439999995,44.28861111,spring,,,,,61.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.2,,,1.7867514221455612,POINT (7.077744443999999 44.28861111),0.4444207724262631,8.0,-0.0,1350.0,6.783333376049995,1268.0,,,,168000000.0,0.439042114530743,0.41412384819984466,0.45858172296612104,104.45866398369824,-0.0,483.849853515625,1879.6598551432292,908.9786376953125,2677.205810546875,3.369126691208032,-1.3458334008852642,8.966666721428433,1993.8990003447086,889.0,2891.0,2002.0
162,Vinadio,Bagni I-3B,7.0777444439999995,44.28861111,spring,,,,,58.0,30.0,60.0,,,,,,,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,,,1.7634279935629373,POINT (7.077744443999999 44.28861111),0.4444207724262631,8.0,-0.0,1350.0,6.783333376049995,1268.0,,,,168000000.0,0.439042114530743,0.41412384819984466,0.45858172296612104,104.45866398369824,-0.0,483.849853515625,1879.6598551432292,908.9786376953125,2677.205810546875,3.369126691208032,-1.3458334008852642,8.966666721428433,1993.8990003447086,889.0,2891.0,2002.0
168,Acqui Terme,Acqua Tiepida ,8.4733,44.66305556,spring,,0.0001,,,38.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.2,0.0001,-4.0,1.5820633629117087,POINT (8.4733 44.66305556),0.31047450298253604,6.0,4.809746265411377,171.19024658203125,12.808333319922289,211.0,10164.31291357123,4.007078026561867,,144800000.0,0.3653847615038556,0.29146294813996604,0.4393065748677452,36.54065483922654,-0.0,118.7523193359375,280.04232437458444,135.0,643.22705078125,12.349857554237685,11.012499943375587,12.916666659216085,318.42738425009895,131.0,733.0,602.0
169,Acqui Terme,La Bollente,8.480555556,44.67527778,spring,,0.0085,,,70.5,,,,,,,8.4,,2515.0,,,768.0,133.0,2.2,17.2,,1179.0,,283.0,41.0,,,,,52.0,,,,-8.98,-60.5,,,,,,,,,70.5,0.0085,-2.070581074285707,1.8481891169913987,POINT (8.480555556000001 44.67527778),0.29146294813996604,1.0,45.44546890258789,160.55453491210938,12.645833344509205,151.0,920321.4395237169,5.963939539334382,,144800000.0,0.3653847615038556,0.29146294813996604,0.4393065748677452,36.54065483922654,-0.0,118.7523193359375,280.04232437458444,135.0,643.22705078125,12.349857554237685,11.012499943375587,12.916666659216085,318.42738425009895,131.0,733.0,602.0
170,Acqui Terme,Lago d. Sorgenti,8.4733,44.66305556,spring,,0.0067,,,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,0.0067,-2.1739251972991736,1.7481880270062005,POINT (8.4733 44.66305556),0.31047450298253604,6.0,4.809746265411377,171.19024658203125,12.808333319922289,211.0,681008.9652092723,5.833152829262693,,144800000.0,0.3653847615038556,0.29146294813996604,0.4393065748677452,36.54065483922654,-0.0,118.7523193359375,280.04232437458444,135.0,643.22705078125,12.349857554237685,11.012499943375587,12.916666659216085,318.42738425009895,131.0,733.0,602.0
174,Acqui Terme,2,8.46889,44.72889,spring or shallow well,,,,,14.6,,,,,,,6.9,,,,,19.4,623.0,65.3,4.64,,26.3,,1420.0,425.0,,,,0.055,18.8,,,,,,,,,,,,,,14.6,,,1.1643528557844371,POINT (8.46889 44.72889),0.29146294813996604,6.0,66.46348571777344,244.53651428222656,12.241666797548532,337.0,,,,143600000.0,0.34261718011150066,0.32311289232463675,0.36212146789836464,22.382986622183758,-0.0,90.1981430053711,173.99838802256482,111.0,280.2901916503906,12.613794325334384,12.133333378781876,12.874999925494194,194.6836,107.0,374.0,267.0
180,Acqui Terme,La Bolente,8.466666667,44.7,spring,,,,,69.5,,,,,,,8.04,,,,,665.0,135.0,0.16,14.1,,1130.0,6.8,230.0,23.0,,,,1.29,52.6,,,,,,,,,,,,,,69.5,,,1.841984804590114,POINT (8.466666667 44.7),0.29146294813996604,6.0,3.8736093044281006,229.1263885498047,12.537499936918417,277.0,,,,144800000.0,0.3653847615038556,0.29146294813996604,0.4393065748677452,36.54065483922654,-0.0,118.7523193359375,280.04232437458444,135.0,643.22705078125,12.349857554237685,11.012499943375587,12.916666659216085,318.42738425009895,131.0,733.0,602.0
183,Acqui Terme,11,8.516666667,44.6,spring or shallow well,,,,,10.9,,,,,,,7.52,,,,,4.48,59.8,35.4,1.82,,3.89,,19.2,342.0,,3.39,,,12.1,,,,-8.64,-58.4,,,,,,,,,10.9,,,1.0374264979406236,POINT (8.516666667000001 44.6),0.4393065748677452,8.0,56.29193878173828,371.70806884765625,11.937500091890493,347.0,,,,144800000.0,0.3653847615038556,0.29146294813996604,0.4393065748677452,36.54065483922654,-0.0,118.7523193359375,280.04232437458444,135.0,643.22705078125,12.349857554237685,11.012499943375587,12.916666659216085,318.42738425009895,131.0,733.0,602.0
184,Acqui Terme,12,8.5,44.6333333,spring or shallow well,,,,,12.5,,,,,,,7.29,,,,,8.16,93.3,37.4,1.18,,8.12,,88.7,378.0,,0.42,,0.01,18.1,,,,-8.92,-58.9,,,,,,,,,12.5,,,1.0969100130080565,POINT (8.5 44.6333333),0.4393065748677452,6.0,52.74053192138672,204.25946044921875,12.662499894698461,310.0,,,,144800000.0,0.3653847615038556,0.29146294813996604,0.4393065748677452,36.54065483922654,-0.0,118.7523193359375,280.04232437458444,135.0,643.22705078125,12.349857554237685,11.012499943375587,12.916666659216085,318.42738425009895,131.0,733.0,602.0
185,Acqui Terme,13,8.5,44.6333333,spring or shallow well,,,,,9.6,,,,,,,7.32,,,,,3.41,68.6,33.4,0.42,,5.05,,35.4,331.0,,12.8,,,14.2,,,,,,,,,,,,,,9.6,,,0.9822712330395684,POINT (8.5 44.6333333),0.4393065748677452,6.0,52.74053192138672,204.25946044921875,12.662499894698461,310.0,,,,144800000.0,0.3653847615038556,0.29146294813996604,0.4393065748677452,36.54065483922654,-0.0,118.7523193359375,280.04232437458444,135.0,643.22705078125,12.349857554237685,11.012499943375587,12.916666659216085,318.42738425009895,131.0,733.0,602.0
186,Acqui Terme,14,8.5,44.6333333,spring or shallow well,,,,,11.3,,,,,,,7.45,,,,,4.22,77.1,27.9,0.56,,5.63,,67.1,297.0,,2.98,,,20.4,,,,,,,,,,,,,,11.3,,,1.0530784434834197,POINT (8.5 44.6333333),0.4393065748677452,6.0,52.74053192138672,204.25946044921875,12.662499894698461,310.0,,,,144800000.0,0.3653847615038556,0.29146294813996604,0.4393065748677452,36.54065483922654,-0.0,118.7523193359375,280.04232437458444,135.0,643.22705078125,12.349857554237685,11.012499943375587,12.916666659216085,318.42738425009895,131.0,733.0,602.0
187,Acqui Terme,15,8.5,44.6833333,spring or shallow well,,,,,11.4,,,,,,,7.11,,,,,229.0,102.0,12.5,4.5,,390.0,2.2,122.0,233.0,,15.4,,0.43,24.8,,,,,,,,,,,,,,11.4,,,1.0569048513364727,POINT (8.5 44.6833333),0.36212146789836464,1.0,68.37938690185547,150.62060546875,12.774999904135862,165.0,,,,144800000.0,0.3653847615038556,0.29146294813996604,0.4393065748677452,36.54065483922654,-0.0,118.7523193359375,280.04232437458444,135.0,643.22705078125,12.349857554237685,11.012499943375587,12.916666659216085,318.42738425009895,131.0,733.0,602.0
188,Acqui Terme,16,8.616666667,44.6166667,spring or shallow well,,,,,11.8,,,,,,,7.8,,,,,6.22,32.5,68.5,1.06,,6.45,,74.8,370.0,,1.22,,,41.3,,,,,,,,,,,,,,11.8,,,1.0718820073061255,POINT (8.616666667000001 44.6166667),0.46323146540728644,1.0,31.543882369995117,194.45611572265625,12.7625000278155,259.0,,,,186200000.0,0.47285068185174484,0.4029447767404006,0.5440411013022312,44.71174044279676,-0.0,196.48252868652344,543.4916957780426,178.10400390625,1175.2186279296875,11.051666671590258,7.85000005364418,12.891666683057943,587.2613812325798,167.0,1250.0,1083.0
189,Acqui Terme,17,8.516666667,44.6,spring or shallow well,,,,,10.2,,,,,,,7.7,,,,,4.72,63.1,34.7,1.17,,7.15,,32.5,322.0,,16.6,,,10.0,,,,,,,,,,,,,,10.2,,,1.0086001717619175,POINT (8.516666667000001 44.6),0.4393065748677452,8.0,56.29193878173828,371.70806884765625,11.937500091890493,347.0,,,,144800000.0,0.3653847615038556,0.29146294813996604,0.4393065748677452,36.54065483922654,-0.0,118.7523193359375,280.04232437458444,135.0,643.22705078125,12.349857554237685,11.012499943375587,12.916666659216085,318.42738425009895,131.0,733.0,602.0
190,Acqui Terme,18,8.5625,44.4991667,spring or shallow well,,,,,8.4,,,,,,,7.25,,,,,2.55,18.2,1.04,0.36,,3.78,,2.19,56.0,,0.05,,,8.4,,,,-8.18,-59.0,,,,,,,,,8.4,,,0.9242792860618817,POINT (8.5625 44.4991667),0.42857095999152084,4.0,57.334205627441406,550.665771484375,10.720833294093609,569.0,,,,186200000.0,0.47285068185174484,0.4029447767404006,0.5440411013022312,44.71174044279676,-0.0,196.48252868652344,543.4916957780426,178.10400390625,1175.2186279296875,11.051666671590258,7.85000005364418,12.891666683057943,587.2613812325798,167.0,1250.0,1083.0
191,Acqui Terme,19,8.466666667,44.5666667,spring or shallow well,,,,,9.0,,,,,,,8.16,,,,,2.9,52.3,5.67,0.84,,8.01,,17.3,168.0,,1.16,,,8.6,,,,,,,,,,,,,,9.0,,,0.9542425094393249,POINT (8.466666667 44.5666667),0.37310994680847653,4.0,35.85629653930664,562.1436767578125,11.449999988079071,589.0,,,,238300000.0,0.3715092760756397,0.31047450298253604,0.42857095999152084,41.16373320023219,-0.0,177.02099609375,436.62290903857297,162.0,1135.8687744140625,11.74222858967157,8.004166702429453,12.966666507224241,478.272199370917,158.0,1250.0,1092.0
192,Acqui Terme,20,8.533333333,44.533333299999995,spring or shallow well,,,,,7.7,,,,,,,7.67,,,,,6.06,26.1,2.27,0.82,,4.92,,8.19,1.51,,,,,15.2,,,,-9.02,-61.0,,,,,,,,,7.7,,,0.8864907251724818,POINT (8.533333333 44.5333333),0.5440411013022312,4.0,47.26238250732422,668.7376098632812,11.087499996026358,740.0,,,,238300000.0,0.3715092760756397,0.31047450298253604,0.42857095999152084,41.16373320023219,-0.0,177.02099609375,436.62290903857297,162.0,1135.8687744140625,11.74222858967157,8.004166702429453,12.966666507224241,478.272199370917,158.0,1250.0,1092.0
193,Acqui Terme,21,8.583333056,44.6166667,spring or shallow well,,,,,10.5,,,,,,,7.38,,,,,6.65,95.6,24.6,0.58,,4.17,,95.5,311.0,,,,0.017,26.6,,,,,,,,,,,,,,10.5,,,1.021189299069938,POINT (8.583333056000001 44.6166667),0.46323146540728644,4.0,29.687156677246094,243.31283569335938,12.479166721304258,269.0,,,,186200000.0,0.47285068185174484,0.4029447767404006,0.5440411013022312,44.71174044279676,-0.0,196.48252868652344,543.4916957780426,178.10400390625,1175.2186279296875,11.051666671590258,7.85000005364418,12.891666683057943,587.2613812325798,167.0,1250.0,1083.0
194,Acqui Terme,22,8.466666667,44.5666667,spring or shallow well,,,,,9.0,,,,,,,7.2,,,,,5.45,109.0,20.7,1.47,,6.13,,70.8,361.0,,,,0.011000000000000001,12.0,,,,,,,,,,,,,,9.0,,,0.9542425094393249,POINT (8.466666667 44.5666667),0.37310994680847653,4.0,35.85629653930664,562.1436767578125,11.449999988079071,589.0,,,,238300000.0,0.3715092760756397,0.31047450298253604,0.42857095999152084,41.16373320023219,-0.0,177.02099609375,436.62290903857297,162.0,1135.8687744140625,11.74222858967157,8.004166702429453,12.966666507224241,478.272199370917,158.0,1250.0,1092.0
195,Acqui Terme,23,8.466666667,44.5666667,spring or shallow well,,,,,9.5,,,,,,,7.15,,,,,4.74,129.0,24.6,1.44,,3.11,,67.3,382.0,,2.4,,0.011000000000000001,14.1,,,,,,,,,,,,,,9.5,,,0.9777236052888477,POINT (8.466666667 44.5666667),0.37310994680847653,4.0,35.85629653930664,562.1436767578125,11.449999988079071,589.0,,,,238300000.0,0.3715092760756397,0.31047450298253604,0.42857095999152084,41.16373320023219,-0.0,177.02099609375,436.62290903857297,162.0,1135.8687744140625,11.74222858967157,8.004166702429453,12.966666507224241,478.272199370917,158.0,1250.0,1092.0
