OBJECTID,Data_Numbe,Codes,Site_Name,Latitude,Longitude,Elevation,minD,maxD,No__Temps,Gradient,No__Cond_,Conductivi,No_Heat_Pr,Heat_Prod_,Heat Flow,No__sites,Year_of_Pu,Reference,Comments,Comments2
4733,5006,<null>,SENAC,43.3633,0.1683,223,0,5234,4,0,0,0,<null>,<null>,82,<null>,1991,Lucazeau_etal1991,Lucazeau_etal1991,borehole
4735,5007,<null>,SERGINES,48.36,3.2883,153,0,1937,4,0,0,0,<null>,<null>,77,<null>,1991,Lucazeau_etal1991,Lucazeau_etal1991,borehole
4737,5008,<null>,SIMANDRE,46.625,5.0117,210,0,1113,3,0,0,0,<null>,<null>,109,<null>,1991,Lucazeau_etal1991,Lucazeau_etal1991,borehole
4739,5009,<null>,SMP1,43.2017,0.7667,377,0,4520,7,0,0,0,<null>,<null>,82,<null>,1991,Lucazeau_etal1991,Lucazeau_etal1991,borehole
4741,5010,<null>,SORDE,43.5333,-1.0633,15,0,2918,6,0,0,0,<null>,<null>,82,<null>,1991,Lucazeau_etal1991,Lucazeau_etal1991,borehole
4743,5011,<null>,SOUDRON,48.8133,4.19,133,0,2502,5,0,0,0,<null>,<null>,85,<null>,1991,Lucazeau_etal1991,Lucazeau_etal1991,borehole
4745,5012,<null>,Soultz,47.8533,7.2367,250,0,2438,6,0,0,0,<null>,<null>,134,<null>,1991,Lucazeau_etal1991,Lucazeau_etal1991,borehole
4747,5013,<null>,SOUST,43.26,-0.3667,191,0,5715,3,0,0,0,<null>,<null>,81,<null>,1991,Lucazeau_etal1991,Lucazeau_etal1991,borehole
4750,5014,<null>,SSE101,43.4517,-0.805,102,0,5187,7,0,0,0,<null>,<null>,69,<null>,1991,Lucazeau_etal1991,Lucazeau_etal1991,borehole
4751,5015,<null>,SSE3,43.4883,-0.8183,65,0,3506,6,0,0,0,<null>,<null>,61,<null>,1991,Lucazeau_etal1991,Lucazeau_etal1991,borehole
4755,5017,<null>,STCOLOM,43.6683,-0.5633,127,0,4906,7,0,0,0,<null>,<null>,81,<null>,1991,Lucazeau_etal1991,Lucazeau_etal1991,borehole
4756,5018,<null>,STFAU2,43.2867,-0.4317,170,0,4988,16,0,0,0,<null>,<null>,93,<null>,1991,Lucazeau_etal1991,Lucazeau_etal1991,borehole
4758,5019,<null>,STFAU3,43.2883,-0.4567,289,0,5300,4,0,0,0,<null>,<null>,88,<null>,1991,Lucazeau_etal1991,Lucazeau_etal1991,borehole
4760,5020,<null>,STFAU7,43.2867,-0.42,294,0,4950,4,0,0,0,<null>,<null>,91,<null>,1991,Lucazeau_etal1991,Lucazeau_etal1991,borehole
4763,5021,<null>,STIGN1,43.14,0.685,431,0,1898,8,0,0,0,<null>,<null>,65,<null>,1991,Lucazeau_etal1991,Lucazeau_etal1991,borehole
4765,5022,<null>,STMEDAR,43.51,0.4633,169,0,3584,8,0,0,0,<null>,<null>,76,<null>,1991,Lucazeau_etal1991,Lucazeau_etal1991,borehole
4767,5023,<null>,STPLACA,43.1517,0.5583,417,0,1737,4,0,0,0,<null>,<null>,77,<null>,1991,Lucazeau_etal1991,Lucazeau_etal1991,borehole
4769,5024,<null>,STVINCE,43.1483,-0.14,426,0,4613,8,0,0,0,<null>,<null>,72,<null>,1991,Lucazeau_etal1991,Lucazeau_etal1991,borehole
4770,5025,<null>,STECECI,43.615,4.5683,3,0,2825,3,0,0,0,<null>,<null>,79,<null>,1991,Lucazeau_etal1991,Lucazeau_etal1991,borehole
4772,5026,<null>,STEMARI,43.46,4.4367,1,0,2726,3,0,0,0,<null>,<null>,71,<null>,1991,Lucazeau_etal1991,Lucazeau_etal1991,borehole
4774,5027,<null>,STEMARI,43.46,4.4367,1,0,710,1,0,0,0,<null>,<null>,129,<null>,1991,Lucazeau_etal1991,Lucazeau_etal1991,borehole
4776,5028,<null>,STLUPIEN,48.3917,3.6867,147,0,1716,5,0,0,0,<null>,<null>,61,<null>,1991,Lucazeau_etal1991,Lucazeau_etal1991,borehole
4778,5029,<null>,STVERAN,43.7067,4.2833,27,0,2480,1,0,0,0,<null>,<null>,121,<null>,1991,Lucazeau_etal1991,Lucazeau_etal1991,borehole
4780,5030,<null>,THEZE1,43.5083,-0.32,149,0,4807,4,0,0,0,<null>,<null>,86,<null>,1991,Lucazeau_etal1991,Lucazeau_etal1991,borehole
4782,5031,<null>,THEZE201,43.4667,-0.335,226,0,5359,5,0,0,0,<null>,<null>,81,<null>,1991,Lucazeau_etal1991,Lucazeau_etal1991,borehole
4784,5032,<null>,THEZE301,43.4767,-0.3317,228,0,5945,5,0,0,0,<null>,<null>,87,<null>,1991,Lucazeau_etal1991,Lucazeau_etal1991,borehole
4786,5033,<null>,TOURNAY,43.1617,0.1767,489,0,5253,7,0,0,0,<null>,<null>,84,<null>,1991,Lucazeau_etal1991,Lucazeau_etal1991,borehole
4788,5034,<null>,TROULEY,43.3183,0.2533,290,0,3929,5,0,0,0,<null>,<null>,71,<null>,1991,Lucazeau_etal1991,Lucazeau_etal1991,borehole
4790,5035,<null>,UCHA,43.2733,-0.5517,313,0,5138,9,0,0,0,<null>,<null>,75,<null>,1991,Lucazeau_etal1991,Lucazeau_etal1991,borehole
4792,5036,<null>,USTARITZ,43.385,-1.5067,129,0,2905,9,0,0,0,<null>,<null>,103,<null>,1991,Lucazeau_etal1991,Lucazeau_etal1991,borehole
4794,5037,<null>,UZOS1,43.3083,-0.34,190,0,1250,3,0,0,0,<null>,<null>,69,<null>,1991,Lucazeau_etal1991,Lucazeau_etal1991,borehole
4796,5038,<null>,VALENCE,44.945,4.9183,153,0,3666,14,0,0,0,<null>,<null>,97,<null>,1991,Lucazeau_etal1991,Lucazeau_etal1991,borehole
4802,5043,<null>,VILLECOM,43.4,0.22,209,0,3548,4,0,0,0,<null>,<null>,75,<null>,1991,Lucazeau_etal1991,Lucazeau_etal1991,borehole
4804,5044,<null>,VILLENA2,43.9967,-0.86,75,0,2545,4,0,0,0,<null>,<null>,85,<null>,1991,Lucazeau_etal1991,Lucazeau_etal1991,borehole
4807,5045,<null>,VILLENAV,43.955,-0.7717,47,0,2498,5,0,0,0,<null>,<null>,92,<null>,1991,Lucazeau_etal1991,Lucazeau_etal1991,borehole
4808,5046,<null>,VILLENE,43.1467,0.52,365,0,2758,4,0,0,0,<null>,<null>,99,<null>,1991,Lucazeau_etal1991,Lucazeau_etal1991,borehole
4810,5047,<null>,VILLENE,43.1467,0.52,535,0,2498,5,0,0,0,<null>,<null>,93,<null>,1991,Lucazeau_etal1991,Lucazeau_etal1991,borehole
4812,5048,<null>,VILLEPER,48.2567,3.22,89,0,1779,4,0,0,0,<null>,<null>,89,<null>,1991,Lucazeau_etal1991,Lucazeau_etal1991,borehole
4814,5049,<null>,VILLEROY,48.9817,2.7967,107,0,1782,4,0,0,0,<null>,<null>,78,<null>,1991,Lucazeau_etal1991,Lucazeau_etal1991,borehole
4816,5050,<null>,VULAINE,48.5733,3.2183,135,0,3056,5,0,0,0,<null>,<null>,85,<null>,1991,Lucazeau_etal1991,Lucazeau_etal1991,borehole
4818,5051,<null>,YCHOUX,44.3533,-1.085,55,0,2616,4,0,0,0,<null>,<null>,76,1,1991,Lucazeau_etal1991,Lucazeau_etal1991,borehole
4871,5103,<null>,Audignon,43.6817,-0.3633,107,0,2976,7,0,2,2.7,<null>,<null>,81,1,1991,Lucazeau_etal1991,Lucazeau_etal1991,borehole
4873,5104,<null>,Essaviller,46.7867,6.0783,792,0,2067,4,0,0,0,<null>,<null>,91,<null>,1991,Lucazeau_etal1991,Lucazeau_etal1991,borehole
4878,5108,<null>,Villecha,46.025,1.6,0,50,650,60,32,2,3.42,<null>,<null>,97,1,1984,Lucazeau_etal1984,Lucazeau_etal1991,borehole
4885,5114,<null>,PLOMBIER,47.95,6.3333,324,50,150,0,34,2,2.85,<null>,<null>,97,<null>,0,Lucazeau_etal1991; Subono1983,Lucazeau_etal1984,borehole
4887,5115,<null>,SALAU14,42.74,1.1733,1031,148,493,36,23,0,0,<null>,<null>,72,<null>,0,unknown,Lucazeau_etal1991; Subono1983,borehole
4889,5116,<null>,SALAU16,42.74,1.1733,1030,173,424,30,19,42,3.35,<null>,<null>,87,<null>,0,unknown,unknown,borehole
10159,Albania,<null>,KE-839,42.05,20.25,0,0,240,0,24,0,2.85,<null>,<null>,67,<null>,1996,Cermak_etal1996,Cermak_etal1996,<null>
10160,Albania,<null>,RE-306,40.5,20.6167,0,0,100,0,37,0,1.8,<null>,<null>,66,<null>,1996,Cermak_etal1996,Cermak_etal1996,<null>
10161,Albania,<null>,GR-4,40.8833,20,0,0,0,0,11,0,5,<null>,<null>,56,<null>,1996,Cermak_etal1996,Cermak_etal1996,<null>
10162,Albania,<null>,PA-1,41.0333,20,0,0,3000,0,11,0,5,<null>,<null>,56,<null>,1996,Cermak_etal1996,Cermak_etal1996,<null>
10163,Albania,<null>,VL-1127,42.2167,20.4833,0,0,300,0,19,0,2.3,<null>,<null>,45,<null>,1996,Cermak_etal1996,Cermak_etal1996,<null>
10164,Albania,<null>,VA-2,39.9167,20.05,0,2200,3200,0,19,0,2.3,<null>,<null>,44,<null>,1996,Cermak_etal1996,Cermak_etal1996,<null>
10165,Albania,<null>,KO-10,40.75,19.6667,0,0,3200,0,21,0,1.9,<null>,<null>,40,<null>,1996,Cermak_etal1996,Cermak_etal1996,<null>
10166,Albania,<null>,DIV-265,40.95,19.6,0,0,640,0,20,0,1.9,<null>,<null>,38,<null>,1996,Cermak_etal1996,Cermak_etal1996,<null>
10168,Albania,<null>,DIV-11,40.9667,19.6167,0,0,1900,0,18,0,2.2,<null>,<null>,37,<null>,1996,Cermak_etal1996,Cermak_etal1996,<null>
10169,Albania,<null>,KUC-8,40.8167,19.9833,0,0,0,0,14,0,1.9,<null>,<null>,36,<null>,1996,Cermak_etal1996,Cermak_etal1996,<null>
10170,Albania,<null>,FR-44,40.6333,19.5333,0,0,0,0,19,0,1.9,<null>,<null>,35,<null>,1996,Cermak_etal1996,Cermak_etal1996,<null>
10171,Albania,<null>,BUL-4,41.45,20.2167,0,0,440,0,12,0,2.85,<null>,<null>,35,<null>,1996,Cermak_etal1996,Cermak_etal1996,<null>
10172,Albania,<null>,BUT-1,39.7,20.0667,0,0,0,0,7,0,5,<null>,<null>,35,<null>,1996,Cermak_etal1996,Golubev1992,lake
10173,Albania,<null>,DIV-33,40.9667,19.6,0,0,1900,0,19,0,1.9,<null>,<null>,34,<null>,1996,Cermak_etal1996,Cermak_etal1996,<null>
10174,Albania,<null>,KM-1,40.8667,19.7,0,0,4000,0,18,0,2.2,<null>,<null>,34,<null>,1996,Cermak_etal1996,Cermak_etal1996,<null>
10175,Albania,<null>,PR-1,40.5333,20.15,0,0,200,0,16,0,2.1,<null>,<null>,33,<null>,1996,Cermak_etal1996,Cermak_etal1996,<null>
10176,Albania,<null>,BUB-6,40.7667,19.65,0,0,0,0,17,0,2.5,<null>,<null>,32,<null>,1996,Cermak_etal1996,Cermak_etal1996,<null>
10177,Albania,<null>,MA-1,40.7167,19.6667,0,0,0,0,17,0,1.9,<null>,<null>,32,<null>,1996,Cermak_etal1996,Cermak_etal1996,<null>
10178,Albania,<null>,KR-18,41.1167,19.5333,0,0,0,0,17,0,1.9,<null>,<null>,32,<null>,1996,Cermak_etal1996,Cermak_etal1996,<null>
10179,Albania,<null>,KR-10,41.15,19.5167,0,0,0,0,17,0,1.9,<null>,<null>,32,<null>,1996,Cermak_etal1996,Cermak_etal1996,<null>
10180,Albania,<null>,CA-12,40.5833,19.7167,0,0,0,0,15,0,2.2,<null>,<null>,32,<null>,1996,Cermak_etal1996,Cermak_etal1996,<null>
10181,Albania,<null>,AR-18,40.8,19.6333,0,500,1500,0,15,0,2.2,<null>,<null>,32,<null>,1996,Cermak_etal1996,Cermak_etal1996,<null>
10182,Albania,<null>,AM-8,40.4,19.75,0,200,300,0,15,0,2.2,<null>,<null>,32,<null>,1996,Cermak_etal1996,Cermak_etal1996,<null>
10183,Albania,<null>,VU-57,39.9,20.05,0,0,0,0,12,0,2.3,<null>,<null>,32,<null>,1996,Cermak_etal1996,Cermak_etal1996,<null>
10184,Albania,<null>,SEM-1,40.8333,19.4333,0,0,0,0,16,0,2.2,<null>,<null>,31,<null>,1996,Cermak_etal1996,Cermak_etal1996,<null>
10185,Albania,<null>,MO-31,40.55,19.7333,0,0,0,0,15,0,2.2,<null>,<null>,31,<null>,1996,Cermak_etal1996,Cermak_etal1996,<null>
10186,Albania,<null>,CA-17,40.5833,19.7333,0,0,0,0,15,0,2.2,<null>,<null>,31,<null>,1996,Cermak_etal1996,Cermak_etal1996,<null>
10187,Albania,<null>,KOM-967,42.0833,19.7667,0,0,360,0,12,0,2.5,<null>,<null>,31,<null>,1996,Cermak_etal1996,Cermak_etal1996,<null>
10188,Albania,<null>,SEL-4,40.5333,19.6667,0,0,0,0,16,0,1.9,<null>,<null>,30,<null>,1996,Cermak_etal1996,Cermak_etal1996,<null>
10189,Albania,<null>,PE-30,40.9833,19.8,0,0,0,0,16,0,1.9,<null>,<null>,30,<null>,1996,Cermak_etal1996,Cermak_etal1996,<null>
10190,Albania,<null>,AM-8,40.4,19.75,0,2300,2700,0,14,0,2.2,<null>,<null>,29,<null>,1996,Cermak_etal1996,Cermak_etal1996,<null>
10191,Albania,<null>,RU-M,41.7667,19.7667,0,0,560,0,12,0,2.5,<null>,<null>,29,<null>,1996,Cermak_etal1996,Cermak_etal1996,<null>
10192,Albania,<null>,ZV-3,40.5333,19.4,0,0,4000,0,13,0,2.2,<null>,<null>,29,<null>,1996,Cermak_etal1996,Cermak_etal1996,<null>
10193,Albania,<null>,PER-589,41.7167,20,0,0,450,0,16,0,1.8,<null>,<null>,28,<null>,1996,Cermak_etal1996,Cermak_etal1996,<null>
10194,Albania,<null>,GER-6,40.4333,19.65,0,0,0,0,14,0,2.2,<null>,<null>,28,<null>,1996,Cermak_etal1996,Cermak_etal1996,<null>
10196,Albania,<null>,GOR-1,40.7833,20,0,0,0,0,136,0,1.9,<null>,<null>,28,<null>,1996,Cermak_etal1996,Cermak_etal1996,<null>
10197,Albania,<null>,AMA-1,40.35,19.75,0,0,0,0,13,0,2.2,<null>,<null>,28,<null>,1996,Cermak_etal1996,Cermak_etal1996,<null>
10198,Albania,<null>,AR-18,40.8,19.6333,0,1500,6400,0,13,0,2.2,<null>,<null>,28,<null>,1996,Cermak_etal1996,Cermak_etal1996,<null>
10199,Albania,<null>,BALL-27,40.5667,19.8,0,0,3200,0,13,0,2.2,<null>,<null>,28,<null>,1996,Cermak_etal1996,Cermak_etal1996,<null>
10200,Albania,<null>,PO-3,40.7,19.4,0,1000,1900,0,13,0,2.2,<null>,<null>,28,<null>,1996,Cermak_etal1996,Cermak_etal1996,<null>
10201,Albania,<null>,GAL-2,40.95,20.1333,0,0,0,0,12,0,2.3,<null>,<null>,27,<null>,1996,Cermak_etal1996,Cermak_etal1996,<null>
10202,Albania,<null>,ISH-1B,41.5,19.6833,0,0,0,0,11,0,2.5,<null>,<null>,27,<null>,1996,Cermak_etal1996,Cermak_etal1996,<null>
10203,Albania,<null>,VU-14,39.8833,20.1,0,0,1900,0,14,0,2.1,<null>,<null>,25,<null>,1996,Cermak_etal1996,Cermak_etal1996,<null>
10204,Albania,<null>,BALL-50,41.0667,19.55,0,0,0,0,13,0,1.9,<null>,<null>,24,<null>,1996,Cermak_etal1996,Cermak_etal1996,<null>
10205,Albania,<null>,AM-8,40.4,19.75,0,800,1800,0,11,0,2.2,<null>,<null>,23,<null>,1996,Cermak_etal1996,Cermak_etal1996,<null>
10206,Albania,<null>,HY-1,40.4,19.7,0,0,0,0,11,0,2.2,<null>,<null>,23,<null>,1996,Cermak_etal1996,Cermak_etal1996,<null>
10207,Albania,<null>,DEL-4,39.9333,20.1333,0,2400,3800,0,10,0,2.3,<null>,<null>,23,<null>,1996,Cermak_etal1996,Cermak_etal1996,<null>
10208,Albania,<null>,VL-9,40.45,19.55,0,1900,2300,0,10,0,2.2,<null>,<null>,21,<null>,1996,Cermak_etal1996,Cermak_etal1996,<null>
10209,Albania,<null>,LA-2,41.3333,19.8833,0,0,0,0,9,0,2.3,<null>,<null>,21,<null>,1996,Cermak_etal1996,Cermak_etal1996,<null>
10210,Albania,<null>,ME-2,40.35,20.0833,0,0,0,0,9,0,2.5,<null>,<null>,21,<null>,1996,Cermak_etal1996,Cermak_etal1996,<null>
10211,Albania,<null>,TH-547,41.3333,20.2667,0,0,400,0,7,0,3.2,<null>,<null>,21,<null>,1996,Cermak_etal1996,Cermak_etal1996,<null>
10212,Albania,<null>,PO-3,40.7,19.4,0,100,800,0,7,0,2.2,<null>,<null>,15,<null>,1996,Cermak_etal1996,Cermak_etal1996,<null>
10213,Albania,<null>,GJE-2,42.1167,20.5167,0,0,200,0,7,0,1.8,<null>,<null>,13,<null>,1996,Cermak_etal1996,Cermak_etal1996,<null>
10214,Albania,<null>,VL-9,40.45,19.55,0,1100,1800,0,6,0,2.2,<null>,<null>,13,<null>,1996,Cermak_etal1996,Cermak_etal1996,<null>
10215,Albania,<null>,VE-1,42.5667,19.75,0,0,490,0,4,0,2.1,<null>,<null>,9,<null>,1996,Cermak_etal1996,Cermak_etal1996,<null>
10216,Albania,<null>,VL-9,40.45,19.55,0,200,1000,0,4,0,2.2,<null>,<null>,9,<null>,1996,Cermak_etal1996,Cermak_etal1996,<null>
10217,Albania,<null>,DEL-4,39.9333,20.1333,0,200,2000,0,3,0,2.3,<null>,<null>,7,<null>,1996,Cermak_etal1996,Cermak_etal1996,<null>
10218,Albania,<null>,TAR-1,42.0333,19.4667,0,0,490,0,4,0,1.8,<null>,<null>,6,<null>,1996,Cermak_etal1996,Cermak_etal1996,<null>
10219,Albania,<null>,VA-2,39.9167,20.05,0,400,1400,0,3,0,2.3,<null>,<null>,6,<null>,1996,Cermak_etal1996,Cermak_etal1996,<null>
10220,Albania,<null>,VU-30,39.8833,20.0667,0,0,470,0,2,0,2.1,<null>,<null>,5,<null>,1996,Cermak_etal1996,Cermak_etal1996,<null>
10221,Albania,<null>,NO-1,40.15,20.2,0,0,2000,0,1,0,2.3,<null>,<null>,3,<null>,1996,Cermak_etal1996,Cermak_etal1996,<null>
10222,Albania,<null>,KAL-3,39.8167,20.1667,0,0,2100,0,1,0,2.3,<null>,<null>,2,<null>,1996,Cermak_etal1996,Cermak_etal1996,<null>
10223,Albania,<null>,ER-2,40.1333,20.1167,0,0,1200,0,-2,0,2.3,<null>,<null>,-3,<null>,1996,Cermak_etal1996,Cermak_etal1996,<null>
11091,Arctic Ocean,<null>,<null>,69.2202,49.9266,0,0,0,0,0,0,0,<null>,<null>,32,<null>,2001,Verzhbitskii2001,Verzhbitskii2001,<null>
13296,Austria,<null>,Traunsee,47.8717,13.8017,-137,0,0,0,0,0,0,<null>,<null>,138,1,1973,Haenel&Zoth1973,Haenel&Zoth1973,lake (oceanic)
13297,Austria,<null>,Traunsee,47.8717,13.8017,-189,0,0,0,0,2,0.98,<null>,<null>,128,1,1973,Haenel&Zoth1973,Haenel&Zoth1973,lake (oceanic)
13298,Austria,<null>,Klopeiner See,46.6033,14.5833,-44,0,0,0,0,0,0,<null>,<null>,120,1,1973,Haenel&Zoth1973,Haenel&Zoth1973,lake (oceanic)
13299,Austria,<null>,Laengsee,46.79,14.425,-24,0,0,0,0,0,0,<null>,<null>,119,1,1973,Haenel&Zoth1973,Haenel&Zoth1973,lake (oceanic)
13300,Austria,<null>,Fuschlsee,47.8033,13.2767,-64,0,0,0,0,3,0.86,<null>,<null>,115,1,1973,Haenel&Zoth1973,Haenel&Zoth1973,lake (oceanic)
13301,Austria,<null>,Dornbirn,47.435,9.74,730,0,2820,2,0,1,0,<null>,<null>,115,1,1983,Bodmer1983,Bodmer1983,borehole
13302,Austria,<null>,Klopeiner See,46.6033,14.5833,-44,0,0,0,0,2,0.68,<null>,<null>,114,1,1973,Haenel&Zoth1973,Haenel&Zoth1973,lake (oceanic)
13303,Austria,<null>,Laengsee,46.79,14.425,-22,0,0,0,0,2,0.84,<null>,<null>,108,1,1973,Haenel&Zoth1973,Haenel&Zoth1973,lake (oceanic)
13304,Austria,<null>,Woerther See,46.6167,14.22,-64,0,0,0,0,2,0.71,<null>,<null>,105,1,1973,Haenel&Zoth1973,Haenel&Zoth1973,lake (oceanic)
13305,Austria,<null>,Plansee,47.4717,10.7983,-74,0,0,0,0,0,0,<null>,<null>,103,1,1973,Haenel&Zoth1973,Haenel&Zoth1973,lake (oceanic)
13306,Austria,<null>,Woerther See,46.6267,14.14,-84,0,0,0,0,2,0.74,<null>,<null>,99,1,1973,Haenel&Zoth1973,Haenel&Zoth1973,lake (oceanic)
13307,Austria,<null>,Achensee,47.45,11.7067,-121,0,0,0,0,2,1.19,<null>,<null>,97,1,1973,Haenel&Zoth1973,Haenel&Zoth1973,lake (oceanic)
13308,Austria,<null>,Plansee,47.4717,10.7983,-75,0,0,0,0,2,1.04,<null>,<null>,95,1,1973,Haenel&Zoth1973,Haenel&Zoth1973,lake (oceanic)
13309,Austria,<null>,Attersee,47.925,13.5667,-108,0,0,0,0,0,0.91,<null>,<null>,94,1,1973,Haenel&Zoth1973,Haenel&Zoth1973,lake (oceanic)
13310,Austria,<null>,Attersee,47.8983,13.555,-127,0,0,0,0,0,0.82,<null>,<null>,94,1,1973,Haenel&Zoth1973,Haenel&Zoth1973,lake (oceanic)
13311,Austria,<null>,Woerther See,46.6167,14.22,-70,0,0,0,0,0,0,<null>,<null>,92,1,1973,Haenel&Zoth1973,Haenel&Zoth1973,lake (oceanic)
13312,Austria,<null>,Fuschlsee,47.8033,13.2767,-64,0,0,0,0,0,0,<null>,<null>,92,1,1973,Haenel&Zoth1973,Haenel&Zoth1973,lake (oceanic)
13313,Austria,<null>,Zeller See,47.32,12.805,-68,0,0,0,0,0,0,<null>,<null>,91,1,1973,Haenel&Zoth1973,Haenel&Zoth1973,lake (oceanic)
13314,Austria,<null>,Woerther See,46.62,14.0783,-70,0,0,0,0,2,0.78,<null>,<null>,90,1,1973,Haenel&Zoth1973,Haenel&Zoth1973,lake (oceanic)
13315,Austria,<null>,Achensee,47.45,11.7067,-124,0,0,0,0,0,0,<null>,<null>,89,1,1973,Haenel&Zoth1973,Haenel&Zoth1973,lake (oceanic)
13316,Austria,<null>,Attersee,47.8167,13.5267,-165,0,0,0,0,0,0,<null>,<null>,89,1,1973,Haenel&Zoth1973,Haenel&Zoth1973,lake (oceanic)
13317,Austria,<null>,Achensee,47.4617,11.7067,-132,0,0,0,0,0,1.05,<null>,<null>,87,1,1973,Haenel&Zoth1973,Haenel&Zoth1973,lake (oceanic)
13318,Austria,<null>,Woerther See,46.6267,14.14,-44,0,0,0,0,0,0,<null>,<null>,86,1,1973,Haenel&Zoth1973,Haenel&Zoth1973,lake (oceanic)
13319,Austria,<null>,Attersee,47.8167,13.5267,-162,0,0,0,0,0,0.9,<null>,<null>,85,1,1973,Haenel&Zoth1973,Haenel&Zoth1973,lake (oceanic)
13320,Austria,<null>,Achensee,47.4817,11.7067,-131,0,0,0,0,0,1.05,<null>,<null>,85,1,1973,Haenel&Zoth1973,Clark1961; Haenel&Zoth1973,tunnel
13321,Austria,<null>,Woerther See,46.62,14.0783,-80,0,0,0,0,0,0,<null>,<null>,84,1,1973,Haenel&Zoth1973,Haenel&Zoth1973,lake (oceanic)
13322,Austria,<null>,Zeller See,47.32,12.805,-70,0,0,0,0,0,0.89,<null>,<null>,83,1,1973,Haenel&Zoth1973,Haenel&Zoth1973,lake (oceanic)
13323,Austria,<null>,Attersee,47.8533,13.54,-162,0,0,0,0,0,0.95,<null>,<null>,82,1,1973,Haenel&Zoth1973,Haenel&Zoth1973,lake (oceanic)
13324,Austria,<null>,Plansee,47.4583,10.78,-60,0,0,0,0,2,1.21,<null>,<null>,81,1,1973,Haenel&Zoth1973,Haenel&Zoth1973,lake (oceanic)
13325,Austria,<null>,Hechtsee,47.61,12.165,0,0,0,0,0,0,0,<null>,<null>,80,<null>,1991,Hurtig_etal1991,Hurtig_etal1991,<null>
13326,Austria,<null>,Millstaetter See,46.8083,13.5417,-98,0,0,0,0,0,0.8,<null>,<null>,78,1,1973,Haenel&Zoth1973,Haenel&Zoth1973,lake (oceanic)
13327,Austria,<null>,Plansee,47.4583,10.78,-60,0,0,0,0,0,0,<null>,<null>,74,1,1973,Haenel&Zoth1973,Haenel&Zoth1973,lake (oceanic)
13328,Austria,<null>,Weissensee,46.7117,13.3317,-45,0,0,0,0,0,0,<null>,<null>,73,1,1973,Haenel&Zoth1973,Haenel&Zoth1973,lake (oceanic)
13329,Austria,<null>,St. Wolfgang See,47.755,13.3867,-112,0,0,0,0,0,0,<null>,<null>,73,1,1973,Haenel&Zoth1973,Haenel&Zoth1973,lake (oceanic)
13330,Austria,<null>,Bernhartsthal,48.7,16.8333,0,0,0,0,39,0,1.88,<null>,<null>,73,1,1968,Boldizsar1968,Boldizsar1968,borehole
13331,Austria,<null>,Millstaetter See,46.7967,13.5817,-124,0,0,0,0,0,0.95,<null>,<null>,72,1,1973,Haenel&Zoth1973,Haenel&Zoth1973,lake (oceanic)
13332,Austria,<null>,Millstaetter See,46.755,13.6283,-134,0,0,0,0,0,0.97,<null>,<null>,70,1,1973,Haenel&Zoth1973,Haenel&Zoth1973,lake (oceanic)
13333,Austria,<null>,Hard 2,47.4983,9.6767,400,193,271,3,0,2,0,<null>,<null>,68,1,1983,Bodmer1983,Bodmer1983,borehole
13334,Austria,<null>,Hallstaetter See,47.58,13.6617,-124,0,0,0,0,0,0,<null>,<null>,68,1,1973,Haenel&Zoth1973,Haenel&Zoth1973,lake (oceanic)
13335,Austria,<null>,Toplitzsee,47.6583,13.9317,-62,0,0,0,0,3,0.7,<null>,<null>,67,1,1973,Haenel&Zoth1973,Haenel&Zoth1973,lake (oceanic)
13336,Austria,<null>,Toplitzsee,47.6583,13.9317,-97,0,0,0,0,0,0,<null>,<null>,67,1,1973,Haenel&Zoth1973,Haenel&Zoth1973,lake (oceanic)
13337,Austria,<null>,Maustrenk,48.5667,16.6833,0,0,0,0,36,0,1.88,<null>,<null>,67,1,1968,Boldizsar1968,Boldizsar1968,borehole
13338,Austria,<null>,Toplitzsee,47.6583,13.9317,-62,0,0,0,0,0,0,<null>,<null>,67,1,1973,Haenel&Zoth1973,Haenel&Zoth1973,lake (oceanic)
13339,Austria,<null>,St. Wolfgang See,47.755,13.3867,-110,0,0,0,0,0,0,<null>,<null>,67,1,1973,Haenel&Zoth1973,Haenel&Zoth1973,lake (oceanic)
13340,Austria,<null>,Weissensee,46.7033,13.3633,-70,0,0,0,0,0,0.86,<null>,<null>,66,1,1973,Haenel&Zoth1973,Haenel&Zoth1973,lake (oceanic)
13341,Austria,<null>,St. Wolfgang See,47.755,13.3867,-112,0,0,0,0,0,0,<null>,<null>,64,1,1973,Haenel&Zoth1973,Haenel&Zoth1973,lake (oceanic)
13342,Austria,<null>,Tallesbrunn,48.3667,16.8,0,0,0,0,34,0,1.88,<null>,<null>,64,1,1968,Boldizsar1968,Boldizsar1968,borehole
13343,Austria,<null>,Hallstaetter See,47.5583,13.6567,-102,0,0,0,0,2,0.92,<null>,<null>,64,1,1973,Haenel&Zoth1973,Haenel&Zoth1973,lake (oceanic)
13344,Austria,<null>,Hallstaetter See,47.58,13.6617,-124,0,0,0,0,2,1.03,<null>,<null>,62,1,1973,Haenel&Zoth1973,Haenel&Zoth1973,lake (oceanic)
13345,Austria,<null>,Schoenkirchen T2,48.35,16.6833,0,0,0,0,32,0,1.88,<null>,<null>,61,1,1968,Boldizsar1968,Boldizsar1968,borehole
